Date,Ha,Month,Unit,Unit_TW,Value,Year
1/1/12,173802.2575,1,Hectares,Anysberge & West Swartberg,2016.879931,2012
2/1/12,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2012
3/1/12,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2012
4/1/12,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2012
5/1/12,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2012
6/1/12,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2012
7/1/12,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2012
8/1/12,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2012
9/1/12,173802.2575,9,Hectares,Anysberge & West Swartberg,0,2012
10/1/12,173802.2575,10,Hectares,Anysberge & West Swartberg,0,2012
11/1/12,173802.2575,11,Hectares,Anysberge & West Swartberg,0,2012
12/1/12,173802.2575,12,Hectares,Anysberge & West Swartberg,2603.848728,2012
1/1/13,173802.2575,1,Hectares,Anysberge & West Swartberg,98.36808348,2013
2/1/13,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2013
3/1/13,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2013
4/1/13,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2013
5/1/13,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2013
6/1/13,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2013
7/1/13,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2013
8/1/13,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2013
9/1/13,173802.2575,9,Hectares,Anysberge & West Swartberg,0,2013
10/1/13,173802.2575,10,Hectares,Anysberge & West Swartberg,0,2013
11/1/13,173802.2575,11,Hectares,Anysberge & West Swartberg,0,2013
12/1/13,173802.2575,12,Hectares,Anysberge & West Swartberg,0,2013
1/1/14,173802.2575,1,Hectares,Anysberge & West Swartberg,0,2014
2/1/14,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2014
3/1/14,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2014
4/1/14,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2014
5/1/14,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2014
6/1/14,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2014
7/1/14,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2014
8/1/14,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2014
9/1/14,173802.2575,9,Hectares,Anysberge & West Swartberg,171.6538875,2014
10/1/14,173802.2575,10,Hectares,Anysberge & West Swartberg,429.1361594,2014
11/1/14,173802.2575,11,Hectares,Anysberge & West Swartberg,557.8785938,2014
12/1/14,173802.2575,12,Hectares,Anysberge & West Swartberg,0,2014
1/1/15,173802.2575,1,Hectares,Anysberge & West Swartberg,85.82899375,2015
2/1/15,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2015
3/1/15,173802.2575,3,Hectares,Anysberge & West Swartberg,8196.5147,2015
4/1/15,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2015
5/1/15,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2015
6/1/15,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2015
7/1/15,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2015
8/1/15,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2015
9/1/15,173802.2575,9,Hectares,Anysberge & West Swartberg,0,2015
10/1/15,173802.2575,10,Hectares,Anysberge & West Swartberg,0,2015
11/1/15,173802.2575,11,Hectares,Anysberge & West Swartberg,0,2015
12/1/15,173802.2575,12,Hectares,Anysberge & West Swartberg,0,2015
1/1/16,173802.2575,1,Hectares,Anysberge & West Swartberg,2754.375583,2016
2/1/16,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2016
3/1/16,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2016
4/1/16,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2016
5/1/16,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2016
6/1/16,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2016
7/1/16,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2016
8/1/16,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2016
9/1/16,173802.2575,9,Hectares,Anysberge & West Swartberg,0,2016
10/1/16,173802.2575,10,Hectares,Anysberge & West Swartberg,0,2016
11/1/16,173802.2575,11,Hectares,Anysberge & West Swartberg,0,2016
12/1/16,173802.2575,12,Hectares,Anysberge & West Swartberg,0,2016
1/1/17,173802.2575,1,Hectares,Anysberge & West Swartberg,774.0538487,2017
2/1/17,173802.2575,2,Hectares,Anysberge & West Swartberg,11504.48926,2017
3/1/17,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2017
4/1/17,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2017
5/1/17,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2017
6/1/17,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2017
7/1/17,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2017
8/1/17,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2017
9/1/17,173802.2575,9,Hectares,Anysberge & West Swartberg,0,2017
10/1/17,173802.2575,10,Hectares,Anysberge & West Swartberg,0,2017
11/1/17,173802.2575,11,Hectares,Anysberge & West Swartberg,4870.827689,2017
12/1/17,173802.2575,12,Hectares,Anysberge & West Swartberg,1609.289288,2017
1/1/18,173802.2575,1,Hectares,Anysberge & West Swartberg,0,2018
2/1/18,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2018
3/1/18,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2018
4/1/18,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2018
5/1/18,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2018
6/1/18,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2018
7/1/18,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2018
8/1/18,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2018
9/1/18,173802.2575,9,Hectares,Anysberge & West Swartberg,0,2018
10/1/18,173802.2575,10,Hectares,Anysberge & West Swartberg,1472.573716,2018
11/1/18,173802.2575,11,Hectares,Anysberge & West Swartberg,1330.366406,2018
12/1/18,173802.2575,12,Hectares,Anysberge & West Swartberg,0,2018
1/1/19,173802.2575,1,Hectares,Anysberge & West Swartberg,0,2019
2/1/19,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2019
3/1/19,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2019
4/1/19,173802.2575,4,Hectares,Anysberge & West Swartberg,2531.931136,2019
5/1/19,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2019
6/1/19,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2019
7/1/19,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2019
8/1/19,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2019
9/1/19,173802.2575,9,Hectares,Anysberge & West Swartberg,21.4572,2019
10/1/19,173802.2575,10,Hectares,Anysberge & West Swartberg,984.7551089,2019
11/1/19,173802.2575,11,Hectares,Anysberge & West Swartberg,19.6898941,2019
12/1/19,173802.2575,12,Hectares,Anysberge & West Swartberg,1180.134841,2019
1/1/20,173802.2575,1,Hectares,Anysberge & West Swartberg,0,2020
2/1/20,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2020
3/1/20,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2020
4/1/20,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2020
5/1/20,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2020
6/1/20,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2020
7/1/20,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2020
8/1/20,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2020
9/1/20,173802.2575,9,Hectares,Anysberge & West Swartberg,0,2020
10/1/20,173802.2575,10,Hectares,Anysberge & West Swartberg,0,2020
11/1/20,173802.2575,11,Hectares,Anysberge & West Swartberg,0,2020
12/1/20,173802.2575,12,Hectares,Anysberge & West Swartberg,0,2020
1/1/21,173802.2575,1,Hectares,Anysberge & West Swartberg,0,2021
2/1/21,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2021
3/1/21,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2021
4/1/21,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2021
5/1/21,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2021
6/1/21,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2021
7/1/21,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2021
8/1/21,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2021
9/1/21,173802.2575,9,Hectares,Anysberge & West Swartberg,0,2021
10/1/21,173802.2575,10,Hectares,Anysberge & West Swartberg,0,2021
11/1/21,173802.2575,11,Hectares,Anysberge & West Swartberg,0,2021
12/1/21,173802.2575,12,Hectares,Anysberge & West Swartberg,0,2021
1/1/22,173802.2575,1,Hectares,Anysberge & West Swartberg,0,2022
2/1/22,173802.2575,2,Hectares,Anysberge & West Swartberg,0,2022
3/1/22,173802.2575,3,Hectares,Anysberge & West Swartberg,0,2022
4/1/22,173802.2575,4,Hectares,Anysberge & West Swartberg,0,2022
5/1/22,173802.2575,5,Hectares,Anysberge & West Swartberg,0,2022
6/1/22,173802.2575,6,Hectares,Anysberge & West Swartberg,0,2022
7/1/22,173802.2575,7,Hectares,Anysberge & West Swartberg,0,2022
8/1/22,173802.2575,8,Hectares,Anysberge & West Swartberg,0,2022
9/1/22,173802.2575,9,Hectares,Anysberge & West Swartberg,0,2022
10/1/22,173802.2575,10,Hectares,Anysberge & West Swartberg,0,2022
11/1/22,173802.2575,11,Hectares,Anysberge & West Swartberg,0,2022
12/1/22,173802.2575,12,Hectares,Anysberge & West Swartberg,0,2022
11/1/00,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,0,2000
12/1/00,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,257.5181313,2000
1/1/01,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,493.5831375,2001
2/1/01,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,1181.810732,2001
3/1/01,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,0,2001
4/1/01,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,9.846927187,2001
5/1/01,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2001
6/1/01,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2001
7/1/01,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2001
8/1/01,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,21.45971406,2001
9/1/01,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,0,2001
10/1/01,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,0,2001
11/1/01,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,0,2001
12/1/01,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,0,2001
1/1/02,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,42.919275,2002
2/1/02,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,0,2002
3/1/02,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,459.7396407,2002
4/1/02,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,175.8856761,2002
5/1/02,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2002
6/1/02,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2002
7/1/02,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2002
8/1/02,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,0,2002
9/1/02,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,0,2002
10/1/02,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,0,2002
11/1/02,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,0,2002
12/1/02,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,52.09554595,2002
1/1/03,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,80.45354259,2003
2/1/03,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,229.8296967,2003
3/1/03,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,1379.236974,2003
4/1/03,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,0,2003
5/1/03,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2003
6/1/03,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2003
7/1/03,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2003
8/1/03,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,0,2003
9/1/03,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,0,2003
10/1/03,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,0,2003
11/1/03,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,0,2003
12/1/03,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,2686.031424,2003
1/1/04,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,0,2004
2/1/04,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,1330.866043,2004
3/1/04,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,409.2518864,2004
4/1/04,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,0,2004
5/1/04,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2004
6/1/04,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2004
7/1/04,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2004
8/1/04,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,42.9196625,2004
9/1/04,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,0,2004
10/1/04,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,0,2004
11/1/04,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,0,2004
12/1/04,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,223.6842056,2004
1/1/05,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,0,2005
2/1/05,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,128.7650938,2005
3/1/05,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,0,2005
4/1/05,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,0,2005
5/1/05,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2005
6/1/05,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2005
7/1/05,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2005
8/1/05,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,0,2005
9/1/05,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,44.18192969,2005
10/1/05,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,300.4354094,2005
11/1/05,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,2982.910812,2005
12/1/05,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,190.1909213,2005
1/1/06,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,181.7750912,2006
2/1/06,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,600.8697219,2006
3/1/06,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,925.8769874,2006
4/1/06,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,0,2006
5/1/06,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2006
6/1/06,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2006
7/1/06,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2006
8/1/06,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,0,2006
9/1/06,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,0,2006
10/1/06,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,0,2006
11/1/06,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,0,2006
12/1/06,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,0,2006
1/1/07,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,622.3376734,2007
2/1/07,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,579.4285531,2007
3/1/07,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,42.92051719,2007
4/1/07,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,0,2007
5/1/07,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2007
6/1/07,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2007
7/1/07,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2007
8/1/07,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,0,2007
9/1/07,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,21.46129063,2007
10/1/07,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,0,2007
11/1/07,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,1008.610347,2007
12/1/07,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,0,2007
1/1/08,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,166.8844668,2008
2/1/08,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,0,2008
3/1/08,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,257.5209672,2008
4/1/08,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,0,2008
5/1/08,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,42.91908125,2008
6/1/08,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2008
7/1/08,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2008
8/1/08,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,0,2008
9/1/08,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,107.3013344,2008
10/1/08,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,0,2008
11/1/08,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,85.8388375,2008
12/1/08,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,28.27833029,2008
1/1/09,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,0,2009
2/1/09,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,6.98517981,2009
3/1/09,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,300.4454125,2009
4/1/09,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,6.395894559,2009
5/1/09,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2009
6/1/09,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,214.6006844,2009
7/1/09,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2009
8/1/09,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,0,2009
9/1/09,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,0,2009
10/1/09,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,0,2009
11/1/09,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,0,2009
12/1/09,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,0,2009
1/1/10,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,0,2010
2/1/10,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,0,2010
3/1/10,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,0,2010
4/1/10,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,0,2010
5/1/10,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2010
6/1/10,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2010
7/1/10,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,21.46066719,2010
8/1/10,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,0,2010
9/1/10,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,693.548713,2010
10/1/10,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,42.92082813,2010
11/1/10,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,0,2010
12/1/10,370475.2537,12,Hectares,Coastal Plain Agriculture & Renosterveld,0,2010
1/1/11,370475.2537,1,Hectares,Coastal Plain Agriculture & Renosterveld,0,2011
2/1/11,370475.2537,2,Hectares,Coastal Plain Agriculture & Renosterveld,0,2011
3/1/11,370475.2537,3,Hectares,Coastal Plain Agriculture & Renosterveld,0,2011
4/1/11,370475.2537,4,Hectares,Coastal Plain Agriculture & Renosterveld,64.21185921,2011
5/1/11,370475.2537,5,Hectares,Coastal Plain Agriculture & Renosterveld,0,2011
6/1/11,370475.2537,6,Hectares,Coastal Plain Agriculture & Renosterveld,0,2011
7/1/11,370475.2537,7,Hectares,Coastal Plain Agriculture & Renosterveld,0,2011
8/1/11,370475.2537,8,Hectares,Coastal Plain Agriculture & Renosterveld,0,2011
9/1/11,370475.2537,9,Hectares,Coastal Plain Agriculture & Renosterveld,0,2011
10/1/11,370475.2537,10,Hectares,Coastal Plain Agriculture & Renosterveld,272.9221841,2011
11/1/11,370475.2537,11,Hectares,Coastal Plain Agriculture & Renosterveld,1349.145755,2011
